car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified,car_age
148.0,Maruti,Dzire,2009,63168.0,Diesel,Automatic,3Rd,Excellent,Yes,0.0,4.0,2463.0,295.0,130419.0,Hyderabad,Bs3,True,High,130419.0,Dealer,False,16
149.0,Maruti,Dzire,2025,199120.0,Petrol,Manual,4Th,Good,Yes,1.0,2.0,3408.0,64.0,344344.0,Delhi,Bs3,True,Medium,344344.0,Private,False,0
150.0,Maruti,Dzire,2006,60231.0,Diesel,Automatic,3Rd,Excellent,Yes,0.0,4.0,3024.0,348.0,136699.0,Mumbai,Bs3,True,Medium,136699.0,Dealer,True,19
151.0,Mahindra,Xuv500,2007,78453.0,Diesel,Manual,4Th,Good,Yes,1.0,4.0,3894.0,131.0,96821.0,Mumbai,Bs6,True,High,96821.0,Private,True,18
152.0,Hyundai,I20,2015,158641.0,Hybrid,Automatic,3Rd,Excellent,Yes,0.0,4.0,2809.0,176.0,250960.0,Bangalore,Bs6,True,Medium,250960.0,Private,True,10
153.0,Mahindra,Xuv500,2007,202419.0,Hybrid,Automatic,2Nd,Fair,Yes,0.0,2.0,2356.0,384.0,41137.0,Delhi,Bs6,True,Medium,41137.0,Private,False,18
154.0,Maruti,Baleno,2019,94350.0,Cng,Manual,2Nd,Excellent,Yes,0.0,5.0,3072.0,322.0,304723.0,Chennai,Bs3,True,Low,304723.0,Dealer,False,6
155.0,Toyota,Yaris,2015,226418.0,Electric,Manual,3Rd,Good,Yes,2.0,5.0,3091.0,184.0,149642.0,Hyderabad,Bs6,True,Low,149642.0,Private,True,10
156.0,Honda,Amaze,2020,38255.0,Petrol,Manual,4Th,Excellent,Yes,0.0,2.0,2279.0,188.0,346824.0,Delhi,Bs6,True,High,346824.0,Private,True,5
157.0,Hyundai,Creta,2005,248728.0,Electric,Automatic,4Th,Fair,No,0.0,4.0,2563.0,393.0,28027.0,Hyderabad,Bs3,False,Medium,28027.0,Private,True,20
158.0,Hyundai,Creta,2015,76401.0,Electric,Manual,3Rd,Good,Yes,2.0,4.0,2295.0,118.0,246853.0,Hyderabad,Bs3,True,High,246853.0,Dealer,True,10
159.0,Tata,Harrier,2011,114938.0,Cng,Manual,4Th,Good,Yes,0.0,4.0,1791.0,189.0,74157.0,Delhi,Bs6,True,Medium,74157.0,Private,True,14
160.0,Toyota,Innova,2023,105068.0,Hybrid,Automatic,1St,Fair,Yes,0.0,5.0,3232.0,386.0,430747.0,Mumbai,Bs3,True,Low,430747.0,Private,True,2
161.0,Maruti,Dzire,2025,177595.0,Electric,Automatic,4Th,Excellent,Yes,0.0,2.0,2891.0,325.0,539493.0,Hyderabad,Bs6,True,High,539493.0,Dealer,False,0
162.0,Tata,Harrier,2023,180993.0,Hybrid,Manual,3Rd,Poor,No,0.0,4.0,2503.0,103.0,272270.0,Mumbai,Bs6,False,Low,272270.0,Private,False,2
163.0,Hyundai,Verna,2020,91304.0,Electric,Manual,4Th,Fair,Yes,0.0,2.0,2029.0,82.0,348599.0,Mumbai,Bs3,True,Medium,348599.0,Dealer,True,5
164.0,Mahindra,Thar,2021,45731.0,Hybrid,Manual,3Rd,Good,Yes,4.0,2.0,2459.0,382.0,380562.0,Delhi,Bs3,True,High,380562.0,Private,False,4
165.0,Toyota,Fortuner,2019,155242.0,Electric,Automatic,1St,Fair,Yes,0.0,5.0,1056.0,355.0,281597.0,Mumbai,Bs6,True,Low,281597.0,Private,False,6
166.0,Maruti,Baleno,2020,138337.0,Cng,Automatic,4Th,Good,Yes,0.0,4.0,3328.0,148.0,289019.0,Bangalore,Bs6,True,High,289019.0,Dealer,True,5
167.0,Hyundai,Creta,2008,47984.0,Cng,Manual,4Th,Good,Yes,0.0,4.0,2532.0,155.0,110868.0,Chennai,Bs6,True,High,110868.0,Dealer,True,17
168.0,Hyundai,I20,2015,220721.0,Electric,Manual,3Rd,Poor,No,0.0,2.0,2372.0,347.0,84928.0,Hyderabad,Bs6,False,Medium,84928.0,Private,False,10
169.0,Tata,Tiago,2010,21671.0,Hybrid,Manual,2Nd,Excellent,Yes,0.0,5.0,1982.0,146.0,170473.0,Chennai,Bs6,True,High,170473.0,Private,True,15
170.0,Honda,Wr-V,2016,142093.0,Petrol,Automatic,2Nd,Poor,No,0.0,5.0,3877.0,186.0,129274.0,Bangalore,Bs3,False,Medium,129274.0,Private,False,9
171.0,Maruti,Baleno,2008,203327.0,Diesel,Manual,3Rd,Fair,Yes,1.0,4.0,1479.0,375.0,20000.0,Delhi,Bs3,True,Low,20000.0,Dealer,False,17
172.0,Toyota,Yaris,2010,84843.0,Cng,Automatic,3Rd,Poor,No,1.0,5.0,1190.0,129.0,57391.0,Chennai,Bs3,False,Medium,57391.0,Dealer,True,15
173.0,Mahindra,Xuv500,2012,199615.0,Electric,Automatic,2Nd,Good,Yes,0.0,4.0,2336.0,291.0,112622.0,Mumbai,Bs6,True,Low,112622.0,Private,False,13
174.0,Honda,Amaze,2020,85796.0,Hybrid,Manual,1St,Fair,Yes,0.0,5.0,3656.0,243.0,347381.0,Mumbai,Bs6,True,Medium,347381.0,Dealer,False,5
175.0,Tata,Tiago,2015,217145.0,Cng,Automatic,2Nd,Good,Yes,0.0,4.0,3595.0,84.0,130169.0,Mumbai,Bs3,True,High,130169.0,Private,True,10
176.0,Hyundai,Creta,2019,177.0,Electric,Manual,2Nd,Fair,Yes,0.0,4.0,1182.0,395.0,330480.0,Bangalore,Bs4,True,Low,330480.0,Private,True,6
177.0,Mahindra,Xuv500,2012,112520.0,Petrol,Manual,1St,Excellent,Yes,0.0,5.0,1726.0,325.0,127283.0,Chennai,Bs3,True,Low,127283.0,Private,True,13
178.0,Tata,Harrier,2009,125226.0,Petrol,Manual,4Th,Excellent,Yes,2.0,2.0,2083.0,248.0,85219.0,Bangalore,Bs3,True,Medium,85219.0,Dealer,True,16
179.0,Toyota,Fortuner,2024,170398.0,Diesel,Automatic,3Rd,Fair,Yes,1.0,2.0,2486.0,375.0,323874.0,Chennai,Bs3,True,Low,323874.0,Dealer,True,1
180.0,Toyota,Yaris,2017,92152.0,Electric,Automatic,2Nd,Excellent,Yes,1.0,2.0,3066.0,367.0,348986.0,Hyderabad,Bs6,True,High,348986.0,Private,True,8
181.0,Mahindra,Xuv500,2011,135724.0,Hybrid,Manual,4Th,Excellent,Yes,0.0,2.0,2827.0,257.0,130340.0,Mumbai,Bs3,True,Medium,130340.0,Dealer,True,14
182.0,Honda,City,2017,225657.0,Hybrid,Automatic,3Rd,Good,Yes,0.0,4.0,3955.0,97.0,234228.0,Mumbai,Bs6,True,Low,234228.0,Dealer,False,8
183.0,Maruti,Baleno,2021,75101.0,Hybrid,Automatic,4Th,Fair,Yes,0.0,5.0,3002.0,375.0,358032.0,Delhi,Bs4,True,Low,358032.0,Private,True,4
184.0,Hyundai,I20,2022,85655.0,Electric,Manual,3Rd,Good,Yes,1.0,2.0,1037.0,185.0,429931.0,Mumbai,Bs4,True,Low,429931.0,Private,True,3
185.0,Mahindra,Scorpio,2010,31311.0,Petrol,Manual,1St,Excellent,Yes,4.0,5.0,2918.0,192.0,135335.0,Delhi,Bs4,True,Low,135335.0,Private,True,15
186.0,Maruti,Baleno,2018,71298.0,Hybrid,Manual,3Rd,Fair,Yes,1.0,2.0,2832.0,293.0,275302.0,Hyderabad,Bs4,True,Low,275302.0,Private,True,7
187.0,Honda,City,2023,176716.0,Petrol,Manual,1St,Excellent,Yes,3.0,2.0,988.0,301.0,377592.0,Bangalore,Bs4,True,Low,377592.0,Dealer,True,2
188.0,Mahindra,Scorpio,2025,109935.0,Diesel,Automatic,2Nd,Good,Yes,1.0,4.0,1119.0,352.0,418236.0,Bangalore,Bs3,True,High,418236.0,Dealer,True,0
189.0,Toyota,Fortuner,2017,18068.0,Electric,Automatic,3Rd,Good,Yes,1.0,2.0,2311.0,162.0,336756.0,Bangalore,Bs6,True,Medium,336756.0,Dealer,False,8
190.0,Tata,Nexon,2022,199355.0,Diesel,Manual,1St,Poor,No,0.0,5.0,2218.0,385.0,178897.0,Mumbai,Bs4,False,Low,178897.0,Private,False,3
191.0,Toyota,Fortuner,2018,128982.0,Petrol,Manual,3Rd,Excellent,Yes,4.0,5.0,2491.0,250.0,264969.0,Chennai,Bs6,True,Low,264969.0,Dealer,True,7
192.0,Tata,Nexon,2023,148850.0,Petrol,Automatic,2Nd,Excellent,Yes,0.0,4.0,2409.0,227.0,433837.0,Bangalore,Bs4,True,Medium,433837.0,Dealer,True,2
193.0,Hyundai,Verna,2008,40739.0,Petrol,Manual,4Th,Good,Yes,0.0,5.0,2267.0,166.0,109101.0,Chennai,Bs4,True,Medium,109101.0,Private,True,17
194.0,Mahindra,Xuv500,2024,10572.0,Diesel,Automatic,2Nd,Excellent,Yes,0.0,4.0,2423.0,322.0,493845.0,Mumbai,Bs6,True,Medium,493845.0,Private,True,1
195.0,Tata,Tiago,2022,196104.0,Hybrid,Manual,1St,Good,Yes,2.0,2.0,1297.0,66.0,377741.0,Mumbai,Bs3,True,Low,377741.0,Dealer,False,3
196.0,Mahindra,Scorpio,2007,152652.0,Hybrid,Automatic,1St,Excellent,Yes,0.0,5.0,2616.0,125.0,113206.0,Mumbai,Bs4,True,Low,113206.0,Dealer,False,18
197.0,Toyota,Innova,2017,130056.0,Petrol,Automatic,4Th,Excellent,Yes,0.0,2.0,1926.0,203.0,249937.0,Chennai,Bs3,True,Low,249937.0,Dealer,False,8
198.0,Toyota,Innova,2006,22995.0,Cng,Automatic,2Nd,Good,Yes,1.0,5.0,1820.0,382.0,132307.0,Hyderabad,Bs3,True,Medium,132307.0,Private,False,19
199.0,Tata,Tiago,2023,131699.0,Cng,Automatic,3Rd,Excellent,Yes,0.0,2.0,920.0,203.0,453791.0,Mumbai,Bs4,True,High,453791.0,Private,True,2
200.0,Maruti,Swift,2012,69868.0,Hybrid,Manual,2Nd,Good,Yes,5.0,4.0,2253.0,148.0,157954.0,Delhi,Bs3,True,High,157954.0,Private,False,13
201.0,Maruti,Dzire,2016,248396.0,Hybrid,Manual,2Nd,Fair,Yes,2.0,4.0,3020.0,218.0,127604.0,Delhi,Bs4,True,Low,127604.0,Dealer,True,9
202.0,Hyundai,I20,2021,125301.0,Petrol,Automatic,2Nd,Fair,Yes,0.0,2.0,2125.0,90.0,302373.0,Mumbai,Bs3,True,High,302373.0,Dealer,True,4
203.0,Honda,City,2016,184690.0,Electric,Manual,3Rd,Good,Yes,0.0,2.0,3799.0,283.0,196435.0,Chennai,Bs6,True,Medium,196435.0,Dealer,False,9
204.0,Toyota,Fortuner,2017,80431.0,Cng,Manual,2Nd,Fair,Yes,4.0,5.0,2403.0,350.0,215304.0,Mumbai,Bs3,True,High,215304.0,Private,True,8
205.0,Maruti,Baleno,2009,86813.0,Petrol,Manual,3Rd,Poor,No,0.0,2.0,3703.0,387.0,54503.0,Bangalore,Bs4,False,Low,54503.0,Private,True,16
206.0,Maruti,Baleno,2013,206312.0,Petrol,Manual,1St,Good,Yes,1.0,2.0,2495.0,312.0,82763.0,Chennai,Bs4,True,High,82763.0,Private,True,12
207.0,Toyota,Yaris,2012,42639.0,Electric,Manual,1St,Excellent,Yes,0.0,2.0,1103.0,235.0,181146.0,Delhi,Bs4,True,Low,181146.0,Dealer,True,13
208.0,Toyota,Innova,2005,113068.0,Diesel,Automatic,2Nd,Excellent,No,0.0,2.0,2476.0,343.0,98366.0,Hyderabad,Bs4,False,High,98366.0,Private,False,20
209.0,Maruti,Baleno,2023,144090.0,Electric,Manual,1St,Good,Yes,0.0,4.0,3511.0,380.0,404430.0,Hyderabad,Bs4,True,Low,404430.0,Dealer,True,2
210.0,Mahindra,Xuv500,2007,124143.0,Petrol,Automatic,4Th,Good,Yes,3.0,4.0,1173.0,388.0,79226.0,Hyderabad,Bs4,True,Low,79226.0,Private,False,18
211.0,Tata,Nexon,2013,115275.0,Electric,Automatic,2Nd,Fair,Yes,1.0,2.0,3881.0,109.0,155177.0,Mumbai,Bs6,True,Medium,155177.0,Private,True,12
212.0,Tata,Harrier,2018,140381.0,Electric,Manual,4Th,Excellent,Yes,0.0,5.0,942.0,317.0,341406.0,Hyderabad,Bs6,True,High,341406.0,Dealer,True,7
213.0,Tata,Nexon,2010,55545.0,Diesel,Manual,1St,Good,Yes,5.0,4.0,1627.0,381.0,99064.0,Delhi,Bs6,True,Medium,99064.0,Private,True,15
214.0,Toyota,Innova,2022,85492.0,Cng,Automatic,1St,Fair,Yes,1.0,5.0,2518.0,117.0,316492.0,Chennai,Bs3,True,Low,316492.0,Dealer,True,3
215.0,Maruti,Baleno,2022,230722.0,Cng,Automatic,3Rd,Good,Yes,0.0,5.0,2737.0,79.0,260078.0,Delhi,Bs4,True,Medium,260078.0,Dealer,False,3
216.0,Honda,Wr-V,2012,12921.0,Electric,Automatic,3Rd,Excellent,Yes,2.0,4.0,2073.0,203.0,205978.0,Chennai,Bs6,True,High,205978.0,Dealer,True,13
217.0,Mahindra,Xuv500,2015,70626.0,Electric,Manual,2Nd,Good,Yes,3.0,4.0,3834.0,308.0,232236.0,Hyderabad,Bs4,True,Low,232236.0,Dealer,True,10
218.0,Toyota,Innova,2009,204607.0,Hybrid,Manual,2Nd,Excellent,Yes,2.0,2.0,1821.0,76.0,75327.0,Chennai,Bs3,True,Medium,75327.0,Dealer,False,16
219.0,Tata,Harrier,2017,166568.0,Petrol,Manual,2Nd,Good,Yes,1.0,2.0,2743.0,360.0,196205.0,Hyderabad,Bs4,True,Medium,196205.0,Dealer,False,8
220.0,Mahindra,Thar,2014,7195.0,Electric,Manual,2Nd,Fair,Yes,2.0,2.0,1706.0,391.0,208364.0,Delhi,Bs6,True,Low,208364.0,Private,False,11
221.0,Mahindra,Thar,2020,238948.0,Diesel,Manual,1St,Excellent,Yes,1.0,4.0,3719.0,389.0,257197.0,Bangalore,Bs4,True,Medium,257197.0,Private,False,5
222.0,Tata,Tiago,2021,216088.0,Hybrid,Automatic,1St,Excellent,Yes,5.0,4.0,3099.0,391.0,400066.0,Hyderabad,Bs6,True,Medium,400066.0,Private,True,4
223.0,Honda,Amaze,2025,85232.0,Cng,Automatic,3Rd,Excellent,Yes,1.0,2.0,1032.0,367.0,490543.0,Chennai,Bs6,True,Medium,490543.0,Dealer,True,0
224.0,Honda,Amaze,2018,106063.0,Electric,Manual,2Nd,Good,Yes,1.0,5.0,2989.0,386.0,309925.0,Chennai,Bs6,True,Medium,309925.0,Private,True,7
225.0,Toyota,Fortuner,2014,25586.0,Electric,Manual,3Rd,Fair,Yes,1.0,2.0,3584.0,231.0,212203.0,Mumbai,Bs3,True,Medium,212203.0,Dealer,False,11
226.0,Honda,Amaze,2013,153503.0,Cng,Automatic,1St,Good,Yes,3.0,5.0,3176.0,377.0,122291.0,Mumbai,Bs4,True,Low,122291.0,Dealer,False,12
227.0,Tata,Nexon,2009,36009.0,Diesel,Automatic,4Th,Poor,No,3.0,4.0,1386.0,221.0,80451.0,Delhi,Bs3,False,Medium,80451.0,Private,True,16
228.0,Maruti,Swift,2019,71703.0,Diesel,Manual,2Nd,Good,Yes,2.0,2.0,1330.0,374.0,293806.0,Chennai,Bs6,True,Medium,293806.0,Private,False,6
229.0,Tata,Nexon,2006,139927.0,Diesel,Automatic,1St,Fair,Yes,2.0,5.0,1580.0,69.0,64897.0,Mumbai,Bs6,True,High,64897.0,Dealer,True,19
230.0,Honda,Amaze,2009,26924.0,Electric,Automatic,2Nd,Excellent,Yes,0.0,4.0,2667.0,326.0,174426.0,Hyderabad,Bs6,True,Medium,174426.0,Private,True,16
231.0,Tata,Tiago,2011,43223.0,Electric,Manual,2Nd,Excellent,Yes,5.0,2.0,3806.0,71.0,164026.0,Hyderabad,Bs6,True,Low,164026.0,Dealer,False,14
232.0,Maruti,Baleno,2025,67053.0,Hybrid,Manual,1St,Good,Yes,1.0,2.0,997.0,119.0,505091.0,Chennai,Bs4,True,Medium,505091.0,Dealer,False,0
233.0,Hyundai,I20,2025,2439.0,Cng,Automatic,1St,Good,Yes,0.0,5.0,3670.0,130.0,453043.0,Chennai,Bs3,True,High,453043.0,Dealer,False,0
234.0,Maruti,Baleno,2011,159646.0,Diesel,Automatic,2Nd,Good,Yes,0.0,2.0,961.0,340.0,58164.0,Chennai,Bs3,True,High,58164.0,Private,False,14
235.0,Maruti,Dzire,2007,237733.0,Petrol,Automatic,2Nd,Poor,No,2.0,2.0,3763.0,111.0,20000.0,Bangalore,Bs6,False,Low,20000.0,Private,False,18
236.0,Maruti,Swift,2010,229150.0,Petrol,Automatic,3Rd,Fair,Yes,0.0,5.0,1274.0,108.0,20000.0,Mumbai,Bs3,True,Low,20000.0,Dealer,False,15
237.0,Tata,Harrier,2013,230287.0,Petrol,Automatic,3Rd,Excellent,Yes,0.0,4.0,1913.0,257.0,87139.0,Chennai,Bs4,True,High,87139.0,Dealer,True,12
238.0,Mahindra,Thar,2010,27187.0,Electric,Automatic,4Th,Excellent,Yes,0.0,4.0,3304.0,74.0,170528.0,Delhi,Bs4,True,Medium,170528.0,Dealer,False,15
239.0,Maruti,Baleno,2025,82375.0,Petrol,Manual,3Rd,Good,Yes,1.0,5.0,1190.0,281.0,414764.0,Delhi,Bs4,True,Medium,414764.0,Private,True,0
240.0,Toyota,Yaris,2006,3052.0,Diesel,Automatic,4Th,Fair,Yes,0.0,4.0,2113.0,183.0,126999.0,Bangalore,Bs4,True,Low,126999.0,Dealer,False,19
241.0,Hyundai,I20,2019,116441.0,Hybrid,Automatic,1St,Fair,Yes,0.0,2.0,2837.0,394.0,314336.0,Mumbai,Bs3,True,Medium,314336.0,Private,True,6
242.0,Maruti,Swift,2024,162284.0,Cng,Manual,4Th,Poor,No,0.0,2.0,1713.0,292.0,243737.0,Bangalore,Bs6,False,High,243737.0,Private,False,1
243.0,Maruti,Swift,2012,575.0,Cng,Automatic,3Rd,Good,Yes,0.0,2.0,987.0,144.0,161024.0,Chennai,Bs3,True,High,161024.0,Private,True,13
244.0,Hyundai,I20,2008,243850.0,Electric,Manual,4Th,Fair,Yes,0.0,4.0,1241.0,272.0,28631.0,Mumbai,Bs6,True,High,28631.0,Dealer,False,17
245.0,Toyota,Yaris,2009,130764.0,Petrol,Manual,4Th,Fair,Yes,0.0,5.0,3999.0,150.0,54453.0,Hyderabad,Bs3,True,High,54453.0,Dealer,True,16
246.0,Toyota,Yaris,2015,132149.0,Electric,Automatic,2Nd,Excellent,Yes,4.0,4.0,2654.0,128.0,249166.0,Delhi,Bs4,True,High,249166.0,Private,False,10
247.0,Toyota,Yaris,2011,52661.0,Diesel,Automatic,3Rd,Poor,No,0.0,5.0,3462.0,151.0,79765.0,Hyderabad,Bs6,False,High,79765.0,Private,True,14
248.0,Toyota,Innova,2023,149589.0,Electric,Automatic,4Th,Fair,Yes,1.0,2.0,2360.0,134.0,413401.0,Mumbai,Bs6,True,Low,413401.0,Dealer,False,2
249.0,Hyundai,Creta,2013,38385.0,Petrol,Automatic,2Nd,Fair,Yes,0.0,4.0,1219.0,375.0,150673.0,Hyderabad,Bs3,True,High,150673.0,Private,True,12
250.0,Mahindra,Xuv500,2006,242872.0,Electric,Automatic,4Th,Poor,No,5.0,4.0,3061.0,87.0,20000.0,Mumbai,Bs6,False,Medium,20000.0,Dealer,False,19
251.0,Mahindra,Scorpio,2025,96401.0,Hybrid,Manual,2Nd,Excellent,Yes,0.0,5.0,1105.0,155.0,512789.0,Delhi,Bs6,True,High,512789.0,Dealer,False,0
252.0,Honda,Wr-V,2013,34096.0,Diesel,Automatic,1St,Good,Yes,1.0,2.0,963.0,138.0,183266.0,Bangalore,Bs6,True,Low,183266.0,Private,False,12
253.0,Toyota,Innova,2007,205529.0,Cng,Manual,2Nd,Good,Yes,2.0,2.0,2503.0,338.0,38813.0,Hyderabad,Bs4,True,Low,38813.0,Private,True,18
254.0,Mahindra,Xuv500,2015,94580.0,Cng,Manual,4Th,Poor,No,2.0,5.0,836.0,118.0,123140.0,Bangalore,Bs4,False,Low,123140.0,Dealer,True,10
255.0,Honda,Amaze,2008,101155.0,Cng,Automatic,1St,Poor,No,2.0,4.0,2906.0,320.0,49958.0,Chennai,Bs4,False,Low,49958.0,Private,True,17
256.0,Maruti,Swift,2010,202720.0,Hybrid,Manual,1St,Excellent,Yes,1.0,2.0,3607.0,277.0,92306.0,Mumbai,Bs3,True,High,92306.0,Private,True,15
257.0,Hyundai,I20,2019,187922.0,Cng,Manual,1St,Excellent,Yes,0.0,4.0,3085.0,96.0,257811.0,Hyderabad,Bs3,True,Medium,257811.0,Private,False,6
258.0,Tata,Tiago,2015,4427.0,Electric,Manual,1St,Good,Yes,1.0,5.0,3198.0,83.0,289420.0,Mumbai,Bs4,True,High,289420.0,Dealer,False,10
259.0,Honda,Wr-V,2007,73798.0,Electric,Automatic,4Th,Fair,Yes,0.0,2.0,2985.0,172.0,108285.0,Delhi,Bs6,True,Medium,108285.0,Private,True,18
260.0,Mahindra,Scorpio,2016,248896.0,Petrol,Manual,1St,Excellent,Yes,1.0,4.0,3000.0,340.0,161780.0,Mumbai,Bs4,True,Low,161780.0,Private,True,9
261.0,Mahindra,Scorpio,2009,42193.0,Diesel,Manual,3Rd,Excellent,Yes,0.0,5.0,1022.0,341.0,131479.0,Chennai,Bs6,True,High,131479.0,Dealer,False,16
262.0,Honda,City,2011,190208.0,Hybrid,Automatic,3Rd,Good,Yes,1.0,2.0,1209.0,205.0,75849.0,Hyderabad,Bs3,True,Low,75849.0,Private,False,14
263.0,Toyota,Yaris,2014,181785.0,Hybrid,Manual,3Rd,Fair,Yes,4.0,2.0,819.0,220.0,127987.0,Delhi,Bs3,True,High,127987.0,Private,False,11
264.0,Hyundai,Verna,2015,230132.0,Electric,Automatic,4Th,Good,Yes,0.0,5.0,1245.0,149.0,164490.0,Hyderabad,Bs3,True,Medium,164490.0,Dealer,True,10
265.0,Mahindra,Thar,2007,233860.0,Petrol,Manual,4Th,Fair,Yes,0.0,2.0,3059.0,193.0,20000.0,Hyderabad,Bs6,True,Medium,20000.0,Dealer,False,18
266.0,Toyota,Yaris,2014,35096.0,Electric,Manual,4Th,Good,Yes,0.0,2.0,3315.0,144.0,229511.0,Hyderabad,Bs3,True,Medium,229511.0,Dealer,True,11
267.0,Toyota,Yaris,2009,192916.0,Electric,Automatic,1St,Excellent,Yes,0.0,2.0,1882.0,249.0,86689.0,Delhi,Bs3,True,High,86689.0,Dealer,False,16
268.0,Tata,Nexon,2006,170006.0,Cng,Manual,3Rd,Fair,Yes,0.0,5.0,3135.0,149.0,35197.0,Chennai,Bs6,True,Medium,35197.0,Private,True,19
269.0,Tata,Nexon,2021,106389.0,Cng,Automatic,4Th,Fair,Yes,3.0,2.0,2855.0,131.0,273112.0,Chennai,Bs3,True,Low,273112.0,Dealer,False,4
270.0,Hyundai,I20,2016,157816.0,Petrol,Manual,4Th,Fair,Yes,1.0,4.0,3565.0,305.0,130586.0,Chennai,Bs3,True,High,130586.0,Dealer,False,9
271.0,Maruti,Swift,2023,155280.0,Diesel,Manual,1St,Fair,Yes,0.0,2.0,1857.0,152.0,302222.0,Hyderabad,Bs4,True,High,302222.0,Dealer,False,2
272.0,Hyundai,Creta,2024,123578.0,Electric,Manual,2Nd,Fair,Yes,1.0,5.0,3943.0,153.0,409096.0,Hyderabad,Bs6,True,High,409096.0,Private,True,1
273.0,Honda,Amaze,2024,154821.0,Petrol,Manual,4Th,Good,Yes,0.0,2.0,2941.0,318.0,349058.0,Chennai,Bs3,True,High,349058.0,Dealer,True,1
274.0,Toyota,Yaris,2006,230097.0,Hybrid,Manual,1St,Good,Yes,0.0,5.0,3008.0,60.0,50153.0,Chennai,Bs6,True,Medium,50153.0,Private,True,19
275.0,Tata,Nexon,2020,206977.0,Electric,Automatic,1St,Good,Yes,0.0,2.0,1143.0,205.0,304774.0,Hyderabad,Bs6,True,Medium,304774.0,Private,True,5
276.0,Mahindra,Thar,2023,136980.0,Petrol,Manual,4Th,Good,Yes,1.0,4.0,2474.0,245.0,371855.0,Mumbai,Bs3,True,Medium,371855.0,Private,False,2
277.0,Tata,Harrier,2016,160400.0,Cng,Automatic,2Nd,Good,Yes,2.0,4.0,1532.0,249.0,184312.0,Hyderabad,Bs6,True,Medium,184312.0,Private,False,9
278.0,Mahindra,Xuv500,2009,224132.0,Petrol,Manual,4Th,Fair,Yes,4.0,2.0,1678.0,320.0,20000.0,Chennai,Bs4,True,High,20000.0,Dealer,True,16
279.0,Mahindra,Thar,2007,215811.0,Diesel,Automatic,4Th,Excellent,Yes,0.0,4.0,1127.0,371.0,60969.0,Mumbai,Bs6,True,Medium,60969.0,Private,False,18
280.0,Toyota,Fortuner,2010,167848.0,Electric,Automatic,1St,Excellent,Yes,1.0,5.0,1971.0,159.0,117980.0,Mumbai,Bs6,True,High,117980.0,Dealer,True,15
281.0,Honda,City,2025,75.0,Diesel,Manual,3Rd,Fair,Yes,0.0,4.0,2460.0,360.0,393907.0,Delhi,Bs6,True,Low,393907.0,Dealer,True,0
282.0,Mahindra,Scorpio,2023,91251.0,Cng,Automatic,2Nd,Good,Yes,0.0,4.0,3154.0,62.0,392521.0,Bangalore,Bs3,True,Medium,392521.0,Dealer,True,2
283.0,Honda,City,2021,67552.0,Hybrid,Automatic,4Th,Poor,No,1.0,2.0,3902.0,233.0,281253.0,Chennai,Bs6,False,Medium,281253.0,Dealer,False,4
284.0,Maruti,Baleno,2025,206741.0,Diesel,Manual,3Rd,Good,Yes,0.0,5.0,839.0,194.0,318932.0,Delhi,Bs4,True,Low,318932.0,Private,False,0
285.0,Hyundai,Creta,2015,92677.0,Diesel,Automatic,2Nd,Poor,No,1.0,2.0,2843.0,162.0,116346.0,Delhi,Bs6,False,Low,116346.0,Private,True,10
286.0,Hyundai,Verna,2016,40893.0,Petrol,Manual,1St,Good,Yes,1.0,5.0,827.0,337.0,249775.0,Mumbai,Bs4,True,Medium,249775.0,Private,False,9
287.0,Toyota,Innova,2020,47938.0,Hybrid,Automatic,4Th,Excellent,Yes,1.0,2.0,2953.0,276.0,465560.0,Chennai,Bs6,True,Low,465560.0,Private,False,5
288.0,Hyundai,Creta,2008,183040.0,Hybrid,Automatic,3Rd,Good,Yes,0.0,2.0,2354.0,357.0,87952.0,Mumbai,Bs4,True,Medium,87952.0,Private,True,17
289.0,Hyundai,Creta,2020,160716.0,Cng,Automatic,2Nd,Good,Yes,0.0,5.0,3880.0,250.0,287255.0,Bangalore,Bs4,True,Medium,287255.0,Private,True,5
290.0,Toyota,Yaris,2012,213435.0,Petrol,Automatic,2Nd,Good,Yes,3.0,2.0,1397.0,136.0,52613.0,Chennai,Bs3,True,Low,52613.0,Private,False,13
291.0,Mahindra,Scorpio,2022,188890.0,Cng,Automatic,3Rd,Excellent,Yes,3.0,2.0,2431.0,110.0,357704.0,Delhi,Bs3,True,Low,357704.0,Private,False,3
292.0,Maruti,Baleno,2015,68096.0,Cng,Automatic,3Rd,Good,Yes,0.0,4.0,3583.0,370.0,194122.0,Delhi,Bs6,True,High,194122.0,Dealer,False,10
293.0,Mahindra,Scorpio,2020,203094.0,Electric,Manual,4Th,Good,Yes,0.0,2.0,1486.0,387.0,298046.0,Bangalore,Bs4,True,High,298046.0,Private,True,5
294.0,Honda,City,2015,83067.0,Cng,Automatic,4Th,Excellent,Yes,0.0,4.0,3863.0,360.0,232983.0,Hyderabad,Bs4,True,Medium,232983.0,Dealer,True,10
295.0,Hyundai,Verna,2012,173545.0,Cng,Manual,2Nd,Excellent,Yes,0.0,2.0,2738.0,340.0,92613.0,Mumbai,Bs3,True,Medium,92613.0,Dealer,True,13
